,Finess,Nom de l'établissement,NomInvestigateur,PrénomInvestigateur,TitreProjet,NuméroProjet,Acronyme,MontantAccordé,Année,Type,Projet
5,330781196,CHU HOPITAUX DE BORDEAUX,Dartigues,Jean François,Evaluation de l’efficacité du Maintien de la Thérapie Occupationnelle auprès des patients souffrant de maladie d’Alzheimer ou maladies apparentées : un essai contrôlé randomisé,PREPS-16-116,MaTheoAlz,417097.5,2016,,PREPS
6,330781196,CHU HOPITAUX DE BORDEAUX,Rouanet,Francois,Analyse des liens entre PArcours des PAtients victimes d’accident vasculaire cérébral (AVC) et Séquelles Post-Avc,PREPS-16-124,PAPA-sepA,585974.6,2016,,PREPS
7,330781196,CHU HOPITAUX DE BORDEAUX,Ravaud,Alain,Etude Pilote Observationnelle et analytique des nouveaux métiers de la Coordination en cancérologie - EPOCK,PREPS-16-241,EPOCK,392175.0,2016,,PREPS
8,330781196,CHU HOPITAUX DE BORDEAUX,Salles,Nathalie,Efficacité et conditions organisationnelles d’efficacité de la télémédecine en EHPAD,PREPS-16-527,EFFORT,464277.0,2016,,PREPS
9,340780477,CHU MONTPELLIER,Hayot,Maurice,"Maintien à long terme des acquis d’un séjour de réhabilitation grâce à l’organisation du parcours de post-réhabilitation par l’intermédiaire d’une solution mobile. Etude prospective, randomisée, contrôlée, multicentrique dans une population de patients BPCO.",PREPS-16-329,TeleMouv-BPCO,554601.0,2016,,PREPS
10,350005179,CHU RENNES,Jarno,Pascal,"Accès aux soins des demandeurs d'asile en Bretagne : description, facteurs associés et leviers d'amélioration",PREPS-16-582,ACCEDAB,216811.7,2016,,PREPS
11,380780080,CHU GRENOBLE,Debaty,Guillaume,Multifaceted intervention for increasing performance of cardiopulmonary resuscitation by laypersons in out-of-hospital cardiac arrest. A stepped wedge cluster randomized controlled trial,PREPS-16-499,Dispatch,871068.0,2016,,PREPS
12,440000289,CHU NANTES,Birgand,Gabriel,Amélioration des comportements peropératoires des personnels pour prévenir les complications post-opératoires,PREPS-16-366,ARIBO2,504547.0,2016,,PREPS
13,440000289,CHU NANTES,Cougot,Baptiste,Projet de libération organisationnelle d’un pôle hospitalo-universitaire : étude contrôlée de l’impact à deux ans d’un programme d’intervention sur l’empowerment des équipes médico-soignantes.,PREPS-16-681,CHRYSALIDE,498179.5,2016,,PREPS
14,590780193,CHR LILLE,Wallaert,Benoit,"Réhabilitation respiratoire à domicile vs en centre pour les patients présentant une BPCO : efficacité, préférences et coûts",PREPS-16-249,REHABDO,339295.0,2016,,PREPS
15,690781810,HOSPICES CIVILS DE LYON,Lifante,Jean-Christophe,Influence de la collaboration chirurgien-anesthésiste sur l’instabilité hémodynamique du patient et le résultat de la chirurgie du phéochromocytome,PREPS-16-17,CCAP,183539.0,2016,,PREPS
16,690781810,HOSPICES CIVILS DE LYON,Rioufol,Catherine,"Impact du programme DROP (Drug Related problems in Oncology Practice - Problèmes liés aux médicaments en pratique oncologique) d’interventions pharmaceutiques ville/hôpital de la Société Française de Pharmacie Oncologique versus prise en charge habituelle, sur les problèmes médicamenteux (Drug Related Problems DRP) liés aux anticancéreux oraux chez les patients ambulatoires présentant des facteurs de risques",PREPS-16-342,DROP-SFPO-2016,478191.0,2016,,PREPS
17,690781810,HOSPICES CIVILS DE LYON,Laborie,Sophie,Impact d’un accompagnement de l’allaitement de nouveaux-nés prématurés par des mères expérimentées : un essai clinique randomisé en clusters multicentrique.,PREPS-16-373,ALAIS,760635.0,2016,,PREPS
18,690781810,HOSPICES CIVILS DE LYON,Vuillerot,Carole,Validation d’un score d’évaluation des activités physiques et cognitives en Soins de Suites et de Réadaptation (SSR): le Score d'Activité en SSR (SAS),PREPS-16-390,Score-SAS,199485.0,2016,,PREPS
19,690781810,HOSPICES CIVILS DE LYON,Touzet,Sandrine,Accueil « bientraitant » des patients en service d’urgence : impact du médiateur.,PREPS-16-438,MEDIA,405858.0,2016,,PREPS
20,690781810,HOSPICES CIVILS DE LYON,Duclos,Antoine,Evolution des durées de séjour à l’hôpital et risque de ré-hospitalisation potentiellement évitable avec critère de gravité en chirurgie,PREPS-16-5,ELIPSE,112100.0,2016,,PREPS
21,690781810,HOSPICES CIVILS DE LYON,Pastural-Thaunat,Myriam,Favoriser l’accès à la transplantation rénale : impact d’une organisation régionale centrée sur le patient.,PREPS-16-536,TRACE,532154.0,2016,,PREPS
22,690781810,HOSPICES CIVILS DE LYON,Schott,Anne-Marie,Déterminants de l’observance au traitement préventif secondaire post-AVC/AIT : étude de cohorte exhaustive dans le Rhône,PREPS-16-592,OBSTACLE,275438.0,2016,,PREPS
23,690781810,HOSPICES CIVILS DE LYON,Guerin,Claude,Influence de la composition d’équipe sur la mortalité des patients en réanimation,PREPS-16-6,TEAMIC,148386.0,2016,,PREPS
24,750712184,AP-HP,Launay,Odile,Attitudes et pratiques de vaccination des médecins spécialistes hospitaliers,PREPS-16-11,SpeciVac,299999.0,2016,,PREPS
25,750712184,AP-HP,Durand-Zaleski,Isabelle,Transmission d’images appliquée à la transplantation d’organes,PREPS-16-179,CRISTALIMAGES,338784.0,2016,,PREPS
26,750712184,AP-HP,Astagneau,Pascal,Stress au Travail et Risque Infectieux chez les Patients et le Personnel Soignant,PREPS-16-261,STRIPPS,258628.0,2016,,PREPS
27,750712184,AP-HP,Ferrand,Edouard,"Création et validation métrologique d'un score d'enrôlement dans une prise en charge en soins intégrés, adéquate dans le temps, à partir du contexte, de l'évolution et des attentes des patients porteurs d'une pathologie chronique grave évolutive et de leurs proches-aidants. Etude prospective multicentrique non interventionnelle EIVA (Expression d'un besoin d'Implication du Patient Vulnérable et de son Adaptation)",PREPS-16-265,EIVA,363140.0,2016,,PREPS
28,750712184,AP-HP,Scotte,Florian,Impact d'une plateforme virtuelle de parcours de soins en soins de support oncologique: Essai contrôlé unicentrique randomisé.,PREPS-16-404,PASSPORT,284685.0,2016,,PREPS
29,750712184,AP-HP,Hausfater,Pierre,Impact de la mise en place généralisée de solutions de biologie délocalisée dans un service d’urgence adulte sur le temps de passage des patients: étude randomisée en clusters,PREPS-16-42,SUPOC,223990.0,2016,,PREPS
30,750712184,AP-HP,Mittaine-Marzac,Bénédicte,Impacts de la prise en charge en Hospitalisation A Domicile des Patients Agés atteints de Myélome multiple sur l’état de santé et l’utilisation des ressources,PREPS-16-596,PAMM-HAD1,267100.0,2016,,PREPS
31,760780239, CHU ROUEN,Merle,Véronique,Quel impact des inégalités sociales sur la prise en charge par chimiothérapie orale des patients atteints de cancer?,PREPS-16-555,ISIPECO,200713.1,2016,,PREPS
32,910002773,CENTRE HOSPITALIER SUD FRANCILIEN,Penfornis,Alfred,Comparaison du suivi des rétinopathies diabétiques modérées par télé expertise et par consultation ophtalmologique conventionnelle.,PREPS-16-326,TELERETINODIAB,107223.0,2016,,PREPS
33,950110080,CENTRE HOSPITALIER RENE DUBOS PONTOISE,Ricard-Hibon,Agnes,Évaluation d’une stratégie de régulation médicale standardisée sur la réduction des accouchements inopinés hors présence médicale.,PREPS-16-296,REGUL-AIpM,477501.0,2016,,PREPS
0,BERTRAND,Yves,PREPS-17-0261,690781810,HCL,DREPADO,Impact d’un programme de transition pédiatrie-adulte sur l’état de santé des adolescents atteints de drépanocytose : un essai contrôlé randomisé,446785.0,2017,,PREPS
1,BLANCHARD,Pierre-Yves,PREPS-17-0438,750712184,AP-HP,IOTA-REA,Impact de l’Organisation du Temps de trAvail sur la satisfaction du personnel soignant et la performance des services de REAnimation.,563407.0,2017,,PREPS
2,BRONSARD,Guillaume,PREPS-17-0020,290000017,CHU BREST,AdoDeSP,"Dépression de l’adolescent associée à la dépression parentale : dépistage, prévalence,et prévention en soins primaires à partir de la rencontre de parents déprimés",351290.0,2017,,PREPS
3,CESTAC,Philippe,PREPS-17-0277,310781406,CHU TOULOUSE,BIMEDOC,BIlan de MEDication chez les sujets âgés: Optimisation des traitements via une approche Collaborative entre pharmaciens d’officine et médecins généralistes.,691404.0,2017,,PREPS
4,DENIS,Frédéric,PREPS-17-0099,210780581,CHU DIJON,COPsyCAT,Une COllaboration Patient-soignant pour une meilleure prise en charge des troubles CArdiovasculaires des patients souffrants de Troubles psychiques au long cours : études qualitative multicentrique et de faisabilité.,200678.0,2017,,PREPS
5,DUCLOS,Antoine,PREPS-17-0008,690781810,HCL,TOPSURGEONS,Identification des déterminants humains de la performance du chirurgien,417992.0,2017,,PREPS
6,DUVOUX,Christophe,PREPS-17-0519,750712184,AP-HP,SuperMELD,Construction de nouveaux modèles mathématiques prédictifs de mortalité des cirrhotiques décompensés candidats à la greffe hépatique.,764106.0,2017,,PREPS
7,FARGES,Olivier,PREPS-17-0297,750712184,AP-HP,ACCESS,Hétérogénéité nationale de l’accès aux soins et de la survie des patients ayant un cancer digestif,241948.0,2017,,PREPS
8,FERRAND,Edouard,PREPS-17-0662,400011177,CH MONT-DE-MARSAN,ELISPE,Développement et validation d’un score d’indication du patient à une prise en charge en Lit Identifié de Soins Palliatifs en établissement MCO (Médecine – Chirurgie – Obstétrique). Etude prospective multicentrique non interventionnelle ELISPE (Évaluation des patients pouvant justifier d'une prise en charge en LISP en Établissement MCO),294386.0,2017,,PREPS
9,GALINIER,Anne,PREPS-17-0633,130786049,AP-HM,M2-PRUSSE,Essai interventionnel en soins primaires d’une médiation médico-sociale sur la prévention du retour aux urgences chez les personnes en situation de précarité sociale,447081.0,2017,,PREPS
10,HONORÉ,Stéphane,PREPS-17-0574,130786049,AP-HM,TEM-EHPAD,Impact d’une Télé-Expertise Médicamenteuse sur le taux d’hospitalisation à 3 mois de patients résidents en EHPAD,402664.0,2017,,PREPS
11,MARIAT,Christophe,PREPS-17-0175,420784878,CHU SAINT-ETIENNE,ApTELECARE-Tx,IMPACT DE L'UTILISATION D'UNE SOLUTION DE TELESURVEILLANCE DANS LE SUIVI DU PATIENT TRANSPLANTE RENAL,321962.0,2017,,PREPS
12,NOURHASHEMI,Fati,PREPS-17-0357,310781406,CHU TOULOUSE,RISING-DOM,"Impact d’une évaluation des facteurs de RISque de chute et d’une prise en charge personnalisée, sur la mortalité et l’institutionnalisation, après INtervention du SAMU chez la personne âGée à DOMicile",799010.0,2017,,PREPS
13,PASQUIER,Laurent,PREPS-17-0385,350005179,CHU RENNES,ORGAGENE,Examen des caractéristiques génétiques d’une personne : identification et optimisation des organisations,120362.0,2017,,PREPS
14,PATTOU,Francois,PREPS-17-0672,590780193,CHU LILLE,TELEBARIA,Evaluation d’un parcours de soins personnalisé après chirurgie bariatrique basé sur le suivi de l’évolution pondérale à l’aide d’une balance connectée – Etude multicentrique randomisée,602288.0,2017,,PREPS
15,PAVESE,Patricia,PREPS-17-0014,380780080,CHU GRENOBLE,AIRBUS-ATB,Impact des avis informels des infectiologues référents sur le bon usage des antibiotiques en médecine générale. AIRBUS-ATB/étude des Avis des Infectiologues Référents pour le Bon USage des ATB,352717.0,2017,,PREPS
16,PAYAN,Christophe,PREPS-17-0688,290000017,CHU BREST,PapU-Access,Caractérisation socio-économique des femmes répondantes à une stratégie alternative au frottis cervico-utérin basé sur un test HPV urinaire à domicile au sein d’une population sous-participante et difficile à atteindre pour le dépistage du cancer du col de l’utérus.,361078.0,2017,,PREPS
17,PREBOIS,Sophie,PREPS-17-0200,310781406,CHU TOULOUSE,DSPP-PSY,Améliorer l’accès aux soins psychiatriques et la fluidité des parcours de soins pour les patients de médecins générale souffrant d' un trouble mental : évaluation du dispositif de soins partagés en psychiatrie,120520.0,2017,,PREPS
18,PULCINI,Céline,PREPS-17-0026,540023264,CHU NANCY,ANTIBIO-CIBLES,Antibiogrammes ciblés dans les infections urinaires : évaluation de l’impact sur la consommation des antibiotiques critiques en soins primaires par une étude quasi-expérimentale,278236.0,2017,,PREPS
19,ROLLAND,Yves,PREPS-17-0164,310781406,CHU TOULOUSE,PIANO,Prévention de la pneumopathie en EHPAD,499623.0,2017,,PREPS
20,SAMALIN,Ludovic,PREPS-17-0121,630780989,CHU CLERMONT-FERRAND,AppEduc-BD,Etude de non-inferiorité comparant deux modalités différentes de psychoéducation (application mobile vs groupe) dans une population de patients souffrant d’un trouble bipolaire,607500.0,2017,,PREPS
21,TERRIEN,Noémie,PREPS-17-0400,440000289,CHU NANTES,IMPACTT,Impact sur la gestion des interruptions de tâches d'un programme d'amélioration des interactions entre professionnels,470314.0,2017,,PREPS
22,TINLAND,Aurélie,PREPS-17-0575,130786049,AP-HM,DAP,Directives Anticipées en Psychiatrie,650376.0,2017,,PREPS
23,VILLIET,Maxime,PREPS-17-0396,340780477,CHU MONTPELLIER,URGEIM,Evaluation de l’intérêt d’un lien optimisé ville-hôpital sur le taux de réadmission aux urgences pour évènement indésirable médicamenteux (EIM): étude contrôlée randomisée.,297582.0,2017,,PREPS
0,Auquier,Pascal,PREPS-18-0423,130786049,APHM,EFFIPASS,Efficacité d'un modèle innovant d'intervention en soins primaires à destination des populations précarisées : PASS Ambulatoire,569953.4,2018,,PREPS
1,Bedouch,Pierrick,PREPS-18-0539,380780080,CHU GRENOBLE ALPES,OCTOPUS,Organisation territoriale de la prise en charge médicamenteuse au cours du parcours de soins des patients,581269.3,2018,,PREPS
2,Bonneton,Sandrine,PREPS-18-0453,590055505,GCS POUR LA RECHERCHE ET LA FORMATION - EN SANTE MENTALE,ParpsychEd,PARtenariats locaux entre le secteur de PSYCHiatrie infanto-juvénile et l'EDucation Nationale développant des interventions pluri-professionnelles: une recherche-action sur 10 sites,640366.2,2018,,PREPS
3,Boyer,Laurent,PREPS-18-0326,130786049,APHM,LDR,Dispositif Alternatif à l’Accompagnement dit « Lieu De Répit » dans la résolution des crises psychotiques des personnes sans abri souffrant d'une pathologie mentale sévère Programme « Lieu De Répit »,604068.9,2018,,PREPS
4,Chevreul,Karine,PREPS-18-0694,750712184,AP-HP,e-psyjeunes,Recherche interventionnelle pour la prévention du suicide chez les adolescents et les adultes jeunes en population générale mobilisant des outils de e-santé et un dispositif de promotion local impliquant la population civile,845191.9,2018,,PREPS
5,Corcos,Olivier,PREPS-18-0182,750712184,AP-HP,SURVIEVAL,Impact d’une prise en charge en unité spécialisée sur la survie et les séquelles de l’infarctus mésentérique aigu : une étude à partir du Sniiram,218944.1,2018,,PREPS
6,Courtois,Robert,PREPS-18-0815,370000481,CHU TOURS,EV-AICS,"Impact d’un bilan clinique structuré (MIDSA), de sa restitution et de l’accompagnement au changement sur l’engagement dans le soin (évalué par l’échelle URICA) d’auteurs d’infraction à caractère sexuel : essai contrôlé randomisé multicentrique en ouvert",337703.2,2018,,PREPS
7,Delory,Tristan,PREPS-18-0405,750712184,AP-HP,AVEC,"Antibiotiques en Ville : Evaluation de l’impact du système télématique, de Conseil à la prescription en antibiothérapie en Ile-de-France - Antibioclic+.",232155.1,2018,,PREPS
8,Dubos,François,PREPS-18-0507,590780193,CHU LILLE,DISCERN-FN7,Distinguer les enfants suivis pour cancer à bas risque d’infection sévère en cas de neutropénie fébrile-7 : étude d’impact d’une règle de décision clinique,859331.6,2018,,PREPS
9,Gaillard,Raphael,PREPS-18-0707,750140014,CH SAINTE ANNE,EDIPAJ,Évaluation d’un dispositif de détection-intervention précoce sur l’accès aux soins chez l’adolescent et le jeune adulte présentant une psychose débutante,673607.4,2018,,PREPS
10,Gernier,François,PREPS-18-0534,140000555,CRLCC FRANCOIS BACLESSE - CAEN,WEBAPPAC,Impact d’un accompagnement par webapplication versus prise en charge standard sur l’observance de l’hormonothérapie adjuvante à 18 mois chez les patientes traitées pour un cancer du sein.,243576.56,2018,,PREPS
11,Grassineau,Dominique,PREPS-18-0652,130786049,APHM,PASS-MULTI,IMPACT DU DISPOSITIF PASS MULTIDISCIPLINAIRE SUR LE TAUX DE RE-HOSPITALISATION A 12 MOIS DES PATIENTS PRECAIRES.,943934.8,2018,,PREPS
12,Grude,Francoise,PREPS-18-0475,490017258,INSTITUT DE CANCEROLOGIE DE L'OUEST,IPPACTTO,Intervention pharmaceutique dans le Parcours de soins coordonné du PAtient atteint de Cancer et Traité par Thérapie Orale,283214.8,2018,,PREPS
13,Haesebaert,Julie,PREPS-18-0681,690781810,HCL,NAVISTROKE,"Développement et évaluation d’un programme de transition hôpital-domicile post-AVC centré sur le patient, associant accompagnement par un case-manager et accès à une plateforme Internet d’information : essai contrôlé randomisé NAVISTROKE",364865.0,2018,,PREPS
14,Hupin,David,PREPS-18-0585,420784878,CHU SAINT-ETIENNE,FIMOUV,Efficacité d’une organisation de soins optimisée chez des patients fibromyalgiques. Etude interventionnelle visant à modifier les comportements en termes d’activité physique et de sédentarité. L’étude FIMOUV : from intent to move,443326.5,2018,,PREPS
15,Kalfon,Pierre,PREPS-18-0812,280000134,CH CHARTRES,PTSD-REA,"Réduire le trouble de stress post-traumatique (PTSD) induit par une hospitalisation en réanimation grâce à un programme, élaboré sur mesure, à composantes multiples, de réduction des inconforts durant l’hospitalisation en réanimation",400617.9,2018,,PREPS
16,Labrunee,Marc,PREPS-18-0419,310781406,CHU TOULOUSE,REMOTE-ACS,La Télé-réadaptation après syndrome coronarien aigu est-elle une alternative efficace par rapport à la réadaptation traditionnelle en soins de suite et de réadaptation cardiovasculaire ?,670106.0,2018,,PREPS
17,Le Reste,Jean Yves,PREPS-18-0140,290000017,CHU BREST,AMDepCCR,AMélioration du taux de participation au Dépistage du Cancer Colon Rectal par la formation des médecins généralistes.,382834.2,2018,,PREPS
18,Leteurtre,Stéphane,PREPS-18-0433,590780193,CHU LILLE,QUAL-REAPED,Recherche d’un indicateur composite de performance clinique et économique pour les services de réanimation pédiatrique français,478135.4,2018,,PREPS
19,Loirat,Cathy,PREPS-18-0465,720000025,CH LE MANS,PARO,Paro : un médiateur au service de l'équipe soignante,87697.0,2018,,PREPS
20,Occelli,Pauline,PREPS-18-0367,690781810,HCL,PERENNITE,"Pérennité d’un programme de recherche en gestion des risques : mise en routine, appropriation, efficacité, développement de la culture sécurité.",172447.5,2018,,PREPS
21,Paillaud,Elena,PREPS-18-0289,750712184,AP-HP,IMPROVED,Implementation of coMplex Post-operatiVe intervEntion in olDer patients with Cancer (IMPROVED): a multicenter randomized controlled trial,548119.7,2018,,PREPS
22,Pourrat,Xavier,PREPS-18-0486,370000481,CHU TOURS,GRePH,Mise en place d’un Plan Pharmaceutique Personnalisé chez les patients transplantés rénaux et/ou hépatiques,848128.2,2018,,PREPS
23,Ramond-Roquin,Aline,PREPS-18-0407,490000031,CHU ANGERS,COLOMB,Efficacité d'une prise en charge COordonnée en soins primaires pour réduire le risque d'incapacité prolongée chez les patients présentant une LOMBalgie commune subaiguë . Essai clinique randomisé en grappes.,627613.52,2018,,PREPS
24,Raux,Mathieu,PREPS-18-0562,750712184,AP-HP,TRAUMINXCLUSIF,EVALUATION DU BÉNÉFICE D'UNE ORGANISATION SANITAIRE INCLUSIVE SUR LE PRONOSTIC DES TRAUMATISES SEVERES,458054.2,2018,,PREPS
25,Schandrin,Aurélie,PREPS-18-0218,300780038,CHU NIMES,PEPSY,Evaluation de l’impact de l’intervention d’un coordinateur des soins sur le taux de récidive à 3 ans chez les patients âgés de 12 à 30 ans ayant été hospitalisés pour un premier épisode psychotique. Etude multicentrique contrôlée randomisée en simple insu.,843060.3,2018,,PREPS
26,Schott,Anne-Marie,PREPS-18-0697,690781810,HCL,ILIADE,Impact d’une stratégie ciblée sur les patients à faible niveau de littératie en santé visant à améliorer la compréhension et l’appropriation de leur maladie et de leur ordonnance de sortie d’hospitalisation,431999.2,2018,,PREPS
27,Thiessard,Frantz,PREPS-18-0678,330781196,CHU BORDEAUX,ARIPPA,"Automatisation du recueil d’indicateurs de pertinence de prescription d’antibiotiques : développement, validation et efficacité d’un outil utilisant les systèmes d’information d’un groupement hospitalier de territoire",594053.75,2018,,PREPS
0,ALIX,Lilian,PREPS-19-0096,350005179,CHRU RENNES,Pavillon,Parcours de soins hôpital-ville personnalisé et coordonné des patients dépistés dénutris à l’hôpital: une étude prospective multicentrique,832035.0,2019,,PREPS
1,ALLA,François,PREPS-19-0060,330781196,CHU HOPITAUX DE BORDEAUX,5A-QUIT-N,"Organisation du sevrage tabagique chez la femme enceinte : étude de l’efficacité, de la transférabilité, des freins et leviers de l’implantation de la démarche 5A en contexte français. Un essai contrôlé randomisé par cluster en Nouvelle-Aquitaine.",814614.0,2019,,PREPS
2,BAGARAGAZA,Emmanuel,PREPS-19-0066,750150187,MAISON MEDICALE JEANNE GARNIER,PADI-PALLI,Comment améliorer la prise en charge des personnes âgées résidant en EHPAD : étude Interventionnelle de méthodes mixtes sur une démarche PALLiative Intégrée précoce.,845232.0,2019,,PREPS
3,BAGHDADLI,Amaria,PREPS-19-0119,340780477,CHU MONTPELLIER,ADELE,Parcours de soins des enfants avec Trouble du Spectre Autistique (TSA) inclus dans la cohorte ELENA : Appariement au Système National de Données de Santé.,246641.0,2019,,PREPS
4,BARDOU,Marc,PREPS-19-0008,210780581,CHU DE DIJON,RESISTE,"Actions incitatives combinées, centrées sur les acteurs de soins primaires, pour améliorer le dépistage du cancer du col de l’utérus, basé sur l’auto-prélèvement HPV, chez des femmes socialement défavorisées et non suivies : un essai hybride d’efficacité et de mise en œuvre.",692495.0,2019,,PREPS
5,BERBIS,Julie,PREPS-19-0124,130786049,APHM DIRECTION GENERALE,COSIMA,COordinateur de Suivi : une Innovation dans l’organisation du suivi à long terme des hémopathies MAlignes de l’enfance,655037.0,2019,,PREPS
6,BEUSCART,Jean-Baptiste,PREPS-19-0068,590780193,CHR LILLE,DETECT-IP ,Réduction des événements indésirables médicamenteux à type d’insuffisance rénale aiguë et/ou d’hyperkaliémie chez des patients âgés hospitalisés via l’intégration de règles spécifiques à un système d’aide informatisé et de procédures dédiées : un essai randomisé.,855383.0,2019,,PREPS
7,COHEN AUBART,Fleur,PREPS-19-0181,750712184,ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS,TIMER,Comparaison d’une organisation en horaires standard ou décalés pour les internes en médecine interne ,429157.0,2019,,PREPS
8,DEBOST-LEGRAND,Anne,PREPS-19-0018,630780989,CHU DE CLERMONT-FERRAND,opti-soins,Optimiser l’accès aux soins durant la grossesse en zone rurale dans un réseau de santé en périnatalité,662663.0,2019,,PREPS
9,DOUPLAT,Marion,PREPS-19-0020,690781810,HOSPICES CIVILS DE LYON,DISCUSS,Impact d’un protocole d’annonce des limitations et arrêts des thérapeutiques aux urgences sur le stress des familles,484001.0,2019,,PREPS
10,FAKRA,Eric,PREPS-19-0172,420784878,CHU DE SAINT-ETIENNE,PRESTO,"Impact d’un programme d’identification précoce des premiers épisodes psychotiques, PRESTO (PRemiers Episodes Sensibiliser Traiter Orienter), sur la durée de psychose non traitée",683636.0,2019,,PREPS
11,FOURNIER,Jean-Pascal,PREPS-19-0040,440000289,CHU DE NANTES,DeprescrIPP,"Efficacité d’une intervention multi-facette de déprescription des inhibiteurs de la pompe à protons en soins primaires: un essai pragmatique, randomisé en clusters, contrôlé, en population.",207811.0,2019,,PREPS
12,GEERAERTS,Thomas,PREPS-19-0007,310781406,CHU TOULOUSE,DEAR,Entrainement à l’annonce de décès brutal par la simulation avec acteurs pour diminuer les troubles psychotraumatiques des proches,600788.0,2019,,PREPS
13,GIRERD,Nicolas,PREPS-19-0128,540023264,CHRU DE NANCY,IMICU2-Dyspnea,Implémentation d’une organisation de soins préhospitalière pour la prise en charge de la dyspnée aiguë basée sur l’échographie : Essai clinique multi-centrique en cluster de type stepped wedge,351352.0,2019,,PREPS
14,HACHE,Guillaume,PREPS-19-0049,130786049,APHM DIRECTION GENERALE,AUTAP,Impact d’un parcours de soins proactif sur l’autonomie des patients atteints de la maladie de Parkinson nécessitant la mise en place d’une pompe à Apomorphine,238568.0,2019,,PREPS
15,LUCET,Jean-Christophe,PREPS-19-0109,750712184,ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS,OPTIM-BHRe ,Prévention optimale de la dissémination des bactéries hautement résistantes émergentes (BHRe) : approche par modélisation mathématique,264780.0,2019,,PREPS
16,MEDJKANE,Francois,PREPS-19-0078,590780193,CHR LILLE,TRANS’ITION,Évaluation de la variation de la qualité de vie en cours de trajectoire de transition en fonction des modalités de soins supports des personnes transidentitaires en France,522129.0,2019,,PREPS
17,MORANNE,Olivier,PREPS-19-0120,300780038,CHU NIMES,WARNING KD,Impact sur la mortalité d’un dépistage des maladies rénales associé à une intervention spécialisée au cours d’une hospitalisation en GHT (Groupement Hospitalier de Territoire).,519903.0,2019,,PREPS
18,PENVERNE,Yann,PREPS-19-0043,440000289,CHU DE NANTES,MMA-SAMU,Modélisation de l’impact de la virtualisation de la distribution multicentrique des flux téléphoniques sur la qualité de service des SAMU-Centres 15,498958.0,2019,,PREPS
19,PRADEAU,Catherine,PREPS-19-0069,330781196,CHU HOPITAUX DE BORDEAUX,FERVEUR,Feedback Electroniques pour la Restitution et la Valorisation aux Equipes d'Urgences des données sur la prise en charge du syndrome coronarien aigu avec élévation du segment ST en Aquitaine,498025.0,2019,,PREPS
20,RAT,Cédric,PREPS-19-0175,440000289,CHU DE NANTES,ACTION,"« Effet sur les prescriptions d’antibiotiques d’une intervention multifacette menée par les délégués d’assurance maladie dans les cabinets de médecine générale comportant la démonstration de l'utilisation d'un outil internet d’aide à la décision : Antibioclic »_x000D_
ACTION (Antibiotic - primary Care – IntervenTION)""",196341.0,2019,,PREPS
21,REY,Romain,PREPS-19-0122,690780101,CH LE VINATIER,BREFORM,Évaluation de l'efficacité d'une FORMation spécifique des professionnels de santé au programme court de psychoéducation BREF à destination des aidants d'usagers souffrant de premier épisode psychotique ou de troubles schizophréniques - Essai multicentrique contrôlé randomisé en Stepped-wedge,482492.0,2019,,PREPS
22,ROBERT,Thomas,PREPS-19-0055,130786049,APHM DIRECTION GENERALE,MIROIR,Innovation dans l’organisation de la prise en charge des migrants dialysés_x000D_,1021560.0,2019,,PREPS
23,ROY,Pierre-Marie,PREPS-19-0162,490000031,CHU D'ANGERS,SPEED & PEPS ,Intérêt de l’application numérique d’aide à la décision SPEED (Suspected Pulmonary Embolism in Emergency Department) s’appuyant sur le score PEPS (Pulmonary Embolism Probability Score) pour diminuer sans risque le recours à l’imagerie thoracique chez les patients suspects d’embolie pulmonaire aux urgences.,560123.0,2019,,PREPS
24,SABATIER,Brigitte,PREPS-19-0127,750712184,ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS,RECOB-MED,"Evaluation de la mise en place de recommandations de prescriptions de médicaments sous la forme d'aide à la décision chez les patients ayant une obésité sévère : étude prospective interventionnelle, par alternance de périodes contrôle et intervention",322057.0,2019,,PREPS
25,SAILLOUR,Florence,PREPS-19-0087,330781196,CHU HOPITAUX DE BORDEAUX,sPREAdPerti,Évaluation d’un PRogrammE de mobilisation et d’Accompagnement à la pertinence des soins au CHU de Bordeaux,312975.0,2019,,PREPS
26,SALVO,Francesco,PREPS-19-0170,330781196,CHU HOPITAUX DE BORDEAUX,PRoSIT,"Développement, validation et impact de l’identification automatique des co-Prescriptions médicamenteuses à Risque d’interaction à partir du Système d’InformaTion hospitalier : le système PRoSIT",630953.0,2019,,PREPS
27,SOTO MARTIN,Maria,PREPS-19-0027,310781406,CHU TOULOUSE,PERSON-AL,PERSONnalisation de la prise en charge des symptômes neuropsychiatriques dans la maladie d’ALzheimer et maladies apparentées: impact sur la trajectoire de soins ,782250.0,2019,,PREPS
28,TOUZET,Sandrine,PREPS-19-0004,690781810,HOSPICES CIVILS DE LYON,D-CUB,"Réduction de la consommation inappropriée des benzodiazépines en médecine générale : impact d’une collaboration pluriprofessionnelle médecin-infirmier pratiquant des entretiens motivationnels, combinée à une information centrée-patient.  Un essai randomisé en clusters, en parallèle.",598895.0,2019,,PREPS
29,VALERA,Sabine,PREPS-19-0084,130786049,APHM DIRECTION GENERALE,FOURMY,FOrmation des infirmiers des Unités de Réanimation pour le Mieux-Y rester,630121.0,2019,,PREPS
